Gene,Essential CEG,Essential OEG
ENSG00000164451,Non-essential,Non-essential
ENSG00000236895,NA,Non-essential
ENSG00000165071,Non-essential,Non-essential
ENSG00000206513,NA,Non-essential
ENSG00000211935,NA,Non-essential
ENSG00000213654,Non-essential,Non-essential
ENSG00000241296,NA,Non-essential
ENSG00000233209,NA,Non-essential
ENSG00000240403,Non-essential,Non-essential
ENSG00000141437,Non-essential,Non-essential
ENSG00000168515,Non-essential,Non-essential
ENSG00000166959,Non-essential,Non-essential
ENSG00000183019,NA,Non-essential
ENSG00000169469,Non-essential,Non-essential
ENSG00000173389,Non-essential,Non-essential
ENSG00000134489,Non-essential,Non-essential
ENSG00000145826,Non-essential,Non-essential
ENSG00000163762,Non-essential,Non-essential
ENSG00000242866,Non-essential,Non-essential
ENSG00000251394,NA,Non-essential
ENSG00000205328,NA,Non-essential
ENSG00000154165,Non-essential,Non-essential
ENSG00000176020,Non-essential,Non-essential
ENSG00000221931,NA,Non-essential
ENSG00000204941,Non-essential,Non-essential
ENSG00000183709,Non-essential,Non-essential
ENSG00000183379,NA,Non-essential
ENSG00000182974,NA,Non-essential
ENSG00000062096,Non-essential,NA
ENSG00000236398,Non-essential,Non-essential
ENSG00000131480,Non-essential,Non-essential
ENSG00000205029,NA,Non-essential
ENSG00000143028,NA,Non-essential
ENSG00000121377,Non-essential,Non-essential
ENSG00000143520,Non-essential,NA
ENSG00000131094,Non-essential,Non-essential
ENSG00000186910,Non-essential,NA
ENSG00000232616,NA,NA
ENSG00000244693,NA,Non-essential
ENSG00000123119,Non-essential,Non-essential
ENSG00000131042,Non-essential,Non-essential
ENSG00000236808,NA,Non-essential
ENSG00000138315,NA,Essential
ENSG00000229185,NA,Non-essential
ENSG00000161939,NA,Non-essential
ENSG00000125650,Non-essential,Non-essential
ENSG00000139574,Non-essential,Non-essential
ENSG00000181273,NA,Non-essential
ENSG00000224654,NA,Non-essential
ENSG00000221916,Non-essential,NA
ENSG00000238289,NA,Non-essential
ENSG00000188011,NA,Non-essential
ENSG00000149609,Non-essential,Non-essential
ENSG00000184047,Non-essential,Non-essential
ENSG00000211713,NA,Non-essential
ENSG00000176281,NA,Non-essential
ENSG00000213402,Non-essential,Non-essential
ENSG00000179615,NA,Non-essential
ENSG00000255012,NA,Non-essential
ENSG00000165621,Non-essential,NA
ENSG00000237765,Non-essential,Non-essential
ENSG00000206445,NA,Non-essential
ENSG00000225890,NA,Non-essential
ENSG00000243009,NA,Non-essential
ENSG00000254778,NA,Non-essential
ENSG00000206288,NA,Non-essential
ENSG00000186599,Non-essential,Non-essential
ENSG00000168995,Non-essential,NA
ENSG00000149972,Non-essential,Non-essential
ENSG00000234605,NA,Non-essential
ENSG00000255552,NA,Non-essential
ENSG00000131068,Non-essential,Non-essential
ENSG00000248485,Non-essential,Non-essential
ENSG00000132855,Non-essential,Non-essential
ENSG00000229006,NA,Non-essential
ENSG00000100191,Non-essential,NA
ENSG00000173467,Non-essential,Non-essential
ENSG00000196184,NA,Non-essential
ENSG00000254806,NA,Non-essential
ENSG00000230705,NA,Non-essential
ENSG00000236765,NA,Non-essential
ENSG00000206536,NA,Non-essential
ENSG00000124103,Non-essential,Non-essential
ENSG00000229488,NA,Non-essential
ENSG00000186265,Non-essential,Non-essential
ENSG00000186367,NA,Non-essential
ENSG00000182035,NA,Non-essential
ENSG00000243449,Non-essential,Non-essential
ENSG00000211657,NA,Non-essential
ENSG00000213793,NA,Non-essential
ENSG00000182645,Non-essential,Non-essential
ENSG00000162366,Non-essential,Non-essential
ENSG00000214097,NA,Non-essential
ENSG00000273045,NA,Non-essential
ENSG00000232106,NA,Non-essential
ENSG00000229071,NA,Non-essential
ENSG00000181562,Non-essential,Non-essential
ENSG00000112474,NA,Non-essential
ENSG00000186844,Non-essential,Non-essential
ENSG00000147145,Non-essential,Non-essential
ENSG00000167633,Non-essential,Non-essential
ENSG00000231945,NA,Non-essential
ENSG00000206299,NA,NA
ENSG00000163600,Non-essential,Non-essential
ENSG00000255398,Non-essential,Non-essential
ENSG00000181958,NA,NA
ENSG00000026036,NA,Non-essential
ENSG00000231115,NA,Non-essential
ENSG00000157211,Non-essential,Non-essential
ENSG00000144214,Non-essential,Non-essential
ENSG00000231192,NA,Non-essential
ENSG00000129437,Non-essential,Non-essential
ENSG00000229698,NA,Non-essential
ENSG00000183034,Non-essential,Non-essential
ENSG00000167194,Non-essential,Non-essential
ENSG00000244207,NA,Non-essential
ENSG00000203872,Non-essential,Non-essential
ENSG00000131126,Non-essential,Non-essential
ENSG00000233345,NA,Non-essential
ENSG00000176495,NA,Non-essential
ENSG00000188916,Non-essential,Non-essential
ENSG00000204364,NA,Non-essential
ENSG00000224770,NA,Non-essential
ENSG00000196990,Non-essential,Non-essential
ENSG00000243130,Non-essential,Non-essential
ENSG00000228250,NA,Non-essential
ENSG00000162006,NA,Non-essential
ENSG00000236902,NA,Non-essential
ENSG00000163394,Non-essential,Non-essential
ENSG00000224487,NA,Non-essential
ENSG00000188508,Non-essential,Non-essential
ENSG00000152292,Non-essential,Non-essential
ENSG00000176540,NA,Non-essential
ENSG00000213462,NA,Non-essential
ENSG00000204361,Non-essential,Non-essential
ENSG00000198692,Non-essential,Non-essential
ENSG00000236560,NA,Non-essential
ENSG00000121940,NA,Non-essential
ENSG00000255152,NA,Non-essential
ENSG00000182993,Non-essential,Non-essential
ENSG00000166257,Non-essential,NA
ENSG00000172457,NA,Non-essential
ENSG00000120952,Non-essential,Non-essential
ENSG00000237582,NA,Non-essential
ENSG00000178623,Non-essential,Non-essential
ENSG00000204020,Non-essential,Non-essential
ENSG00000002933,Non-essential,Non-essential
ENSG00000153347,Non-essential,Non-essential
ENSG00000180383,Non-essential,Non-essential
ENSG00000233149,NA,NA
ENSG00000125498,Non-essential,Non-essential
ENSG00000171942,NA,Non-essential
ENSG00000257115,NA,Non-essential
ENSG00000127951,Non-essential,Non-essential
ENSG00000224544,NA,Non-essential
ENSG00000166928,Non-essential,Non-essential
ENSG00000188277,Non-essential,Non-essential
ENSG00000135355,Non-essential,NA
ENSG00000211961,NA,Non-essential
ENSG00000235220,NA,Non-essential
ENSG00000184895,Non-essential,Non-essential
ENSG00000170054,Non-essential,NA
ENSG00000261210,NA,Non-essential
ENSG00000165799,Non-essential,Non-essential
ENSG00000173867,NA,Non-essential
ENSG00000128218,Non-essential,Non-essential
ENSG00000181371,NA,Non-essential
ENSG00000213471,NA,Non-essential
ENSG00000176782,Non-essential,Non-essential
ENSG00000230855,NA,Non-essential
ENSG00000162747,Non-essential,Non-essential
ENSG00000254440,Non-essential,Non-essential
ENSG00000198643,Non-essential,Non-essential
ENSG00000182885,NA,Non-essential
ENSG00000176893,NA,Non-essential
ENSG00000169442,Non-essential,NA
ENSG00000206256,NA,Non-essential
ENSG00000147262,Non-essential,Non-essential
ENSG00000120563,Non-essential,Non-essential
ENSG00000096395,Non-essential,Non-essential
ENSG00000180974,NA,Non-essential
ENSG00000105352,Non-essential,Non-essential
ENSG00000113119,Non-essential,Non-essential
ENSG00000235650,NA,Non-essential
ENSG00000187658,Non-essential,Non-essential
ENSG00000236637,Non-essential,Non-essential
ENSG00000211714,NA,Non-essential
ENSG00000205085,Non-essential,Non-essential
ENSG00000147003,Non-essential,Non-essential
ENSG00000148965,Non-essential,Non-essential
ENSG00000231225,NA,Non-essential
ENSG00000187238,Non-essential,Non-essential
ENSG00000204019,NA,Non-essential
ENSG00000042980,Non-essential,Non-essential
ENSG00000225940,NA,Non-essential
ENSG00000101230,Non-essential,Non-essential
ENSG00000236802,NA,Non-essential
ENSG00000225523,NA,Non-essential
ENSG00000189139,Non-essential,Non-essential
ENSG00000185863,NA,Non-essential
ENSG00000125462,Non-essential,Non-essential
ENSG00000115226,Non-essential,Non-essential
ENSG00000186474,Non-essential,NA
ENSG00000189099,Non-essential,Non-essential
ENSG00000227826,NA,Non-essential
ENSG00000211725,NA,Non-essential
ENSG00000180483,Non-essential,Non-essential
ENSG00000224455,NA,Non-essential
ENSG00000228883,NA,Non-essential
ENSG00000123171,Non-essential,Non-essential
ENSG00000214042,Non-essential,Non-essential
ENSG00000240053,Non-essential,Non-essential
ENSG00000185758,NA,Non-essential
ENSG00000206485,NA,Non-essential
ENSG00000197696,Non-essential,Non-essential
ENSG00000186970,Non-essential,Non-essential
ENSG00000116147,Non-essential,Essential
ENSG00000254469,NA,Non-essential
ENSG00000175143,NA,Non-essential
ENSG00000206440,NA,Non-essential
ENSG00000237313,NA,Non-essential
ENSG00000196844,Non-essential,Non-essential
ENSG00000211672,NA,Non-essential
ENSG00000198965,NA,Non-essential
ENSG00000229252,NA,Non-essential
ENSG00000128284,Non-essential,Non-essential
ENSG00000143502,Non-essential,NA
ENSG00000172738,Non-essential,Non-essential
ENSG00000205923,Non-essential,NA
ENSG00000184814,Non-essential,Non-essential
ENSG00000197620,Non-essential,Non-essential
ENSG00000187944,Non-essential,Non-essential
ENSG00000205359,Non-essential,Non-essential
ENSG00000224105,NA,Non-essential
ENSG00000168255,Essential,Non-essential
ENSG00000196539,NA,Non-essential
ENSG00000239927,NA,Non-essential
ENSG00000071203,Non-essential,Non-essential
ENSG00000224979,NA,Non-essential
ENSG00000228163,NA,Non-essential
ENSG00000231737,NA,Non-essential
ENSG00000159784,Non-essential,NA
ENSG00000259803,NA,Non-essential
ENSG00000172640,NA,Non-essential
ENSG00000236446,Non-essential,Non-essential
ENSG00000163218,Non-essential,Non-essential
ENSG00000204001,Non-essential,Non-essential
ENSG00000224712,Non-essential,Non-essential
ENSG00000176742,NA,Non-essential
ENSG00000177201,NA,Non-essential
ENSG00000186973,Non-essential,Non-essential
ENSG00000149742,Non-essential,Non-essential
ENSG00000186452,Non-essential,Non-essential
ENSG00000255292,NA,Non-essential
ENSG00000144369,Non-essential,NA
ENSG00000184908,Non-essential,NA
ENSG00000254852,Non-essential,Non-essential
ENSG00000239329,NA,Non-essential
ENSG00000137726,Non-essential,Non-essential
ENSG00000172464,NA,Non-essential
ENSG00000139508,Non-essential,Non-essential
ENSG00000226127,NA,Non-essential
ENSG00000257138,Non-essential,Non-essential
ENSG00000254870,NA,Non-essential
ENSG00000181518,NA,Non-essential
ENSG00000173401,Non-essential,Non-essential
ENSG00000234465,NA,Non-essential
ENSG00000236236,NA,Non-essential
ENSG00000113946,Non-essential,NA
ENSG00000126773,NA,Non-essential
ENSG00000235744,NA,Non-essential
ENSG00000163982,Non-essential,Non-essential
ENSG00000175877,Non-essential,Non-essential
ENSG00000234809,NA,Non-essential
ENSG00000255378,NA,Non-essential
ENSG00000206402,NA,Non-essential
ENSG00000197674,NA,Non-essential
ENSG00000164520,Non-essential,Non-essential
ENSG00000164816,Non-essential,Non-essential
ENSG00000179002,Non-essential,NA
ENSG00000165120,Non-essential,Non-essential
ENSG00000185926,NA,Non-essential
ENSG00000206245,NA,Non-essential
ENSG00000147689,Non-essential,Non-essential
ENSG00000242389,Non-essential,Non-essential
ENSG00000186513,NA,Non-essential
ENSG00000196427,Non-essential,Non-essential
ENSG00000146039,Non-essential,Non-essential
ENSG00000069122,NA,Non-essential
ENSG00000180016,NA,Non-essential
ENSG00000236210,NA,Non-essential
ENSG00000166292,Non-essential,Essential
ENSG00000255423,NA,Non-essential
ENSG00000150201,NA,Non-essential
ENSG00000171790,Non-essential,Non-essential
ENSG00000214686,Non-essential,Non-essential
ENSG00000206487,NA,Non-essential
ENSG00000237814,NA,Non-essential
ENSG00000229924,NA,Non-essential
ENSG00000184459,Non-essential,Non-essential
ENSG00000158764,Non-essential,Non-essential
ENSG00000182070,NA,Non-essential
ENSG00000197465,Non-essential,Non-essential
ENSG00000211734,NA,Non-essential
ENSG00000196800,Non-essential,Non-essential
ENSG00000221977,NA,Non-essential
ENSG00000124568,Non-essential,Non-essential
ENSG00000226187,NA,Non-essential
ENSG00000177535,NA,Non-essential
ENSG00000171819,Non-essential,Non-essential
ENSG00000205330,NA,Non-essential
ENSG00000228813,NA,Non-essential
ENSG00000223919,NA,Non-essential
ENSG00000235022,NA,Non-essential
ENSG00000240382,NA,Non-essential
ENSG00000196171,NA,Non-essential
ENSG00000136834,NA,Non-essential
ENSG00000196578,NA,Non-essential
ENSG00000152193,Non-essential,Non-essential
ENSG00000223648,NA,Non-essential
ENSG00000211956,NA,Non-essential
ENSG00000223510,Non-essential,Non-essential
ENSG00000186838,NA,Non-essential
ENSG00000173612,Non-essential,NA
ENSG00000130538,NA,Non-essential
ENSG00000211968,NA,Non-essential
ENSG00000228567,Non-essential,Non-essential
ENSG00000227639,NA,Non-essential
ENSG00000238104,NA,Non-essential
ENSG00000225060,NA,Non-essential
ENSG00000173452,Non-essential,Non-essential
ENSG00000188707,Non-essential,Non-essential
ENSG00000235658,NA,Non-essential
ENSG00000183662,Non-essential,Non-essential
ENSG00000211724,NA,Non-essential
ENSG00000170790,NA,Non-essential
ENSG00000234798,NA,Non-essential
ENSG00000211973,NA,Non-essential
ENSG00000226173,NA,Non-essential
ENSG00000244575,NA,Non-essential
ENSG00000105609,Non-essential,Non-essential
ENSG00000234729,NA,Non-essential
ENSG00000221883,Non-essential,Non-essential
ENSG00000243137,Non-essential,Non-essential
ENSG00000145757,Non-essential,Non-essential
ENSG00000163467,Non-essential,Non-essential
ENSG00000244362,Non-essential,Non-essential
ENSG00000241132,NA,Non-essential
ENSG00000221933,NA,Non-essential
ENSG00000206026,Non-essential,Non-essential
ENSG00000223465,NA,Non-essential
ENSG00000164935,Non-essential,Non-essential
ENSG00000227137,NA,Non-essential
ENSG00000129873,NA,Non-essential
ENSG00000205327,NA,Non-essential
ENSG00000211751,NA,Non-essential
ENSG00000126264,Non-essential,Non-essential
ENSG00000164007,Non-essential,NA
ENSG00000231679,NA,Non-essential
ENSG00000248712,NA,Non-essential
ENSG00000176294,NA,Non-essential
ENSG00000165837,NA,Non-essential
ENSG00000163521,Non-essential,NA
ENSG00000117834,Non-essential,NA
ENSG00000147873,Non-essential,Non-essential
ENSG00000187533,NA,Non-essential
ENSG00000156097,NA,NA
ENSG00000197658,NA,Non-essential
ENSG00000223775,NA,Non-essential
ENSG00000116785,Non-essential,Non-essential
ENSG00000237123,NA,Non-essential
ENSG00000166961,Non-essential,Non-essential
ENSG00000163154,Non-essential,NA
ENSG00000070269,Non-essential,Non-essential
ENSG00000211946,NA,Non-essential
ENSG00000255330,NA,Non-essential
ENSG00000170920,NA,Non-essential
ENSG00000228198,NA,Non-essential
ENSG00000182447,Non-essential,Non-essential
ENSG00000225987,NA,Non-essential
ENSG00000115602,Non-essential,Non-essential
ENSG00000187783,Non-essential,NA
ENSG00000236979,NA,Non-essential
ENSG00000204490,NA,Non-essential
ENSG00000181023,NA,Non-essential
ENSG00000227191,NA,Non-essential
ENSG00000185905,Non-essential,Non-essential
ENSG00000187151,Non-essential,Non-essential
ENSG00000187180,Non-essential,Non-essential
ENSG00000173678,NA,Non-essential
ENSG00000181961,NA,Non-essential
ENSG00000236949,NA,Non-essential
ENSG00000188729,Non-essential,Non-essential
ENSG00000234511,NA,Non-essential
ENSG00000231256,Non-essential,Non-essential
ENSG00000189181,NA,Non-essential
ENSG00000233041,Non-essential,Non-essential
ENSG00000229685,NA,Non-essential
ENSG00000171496,NA,Non-essential
ENSG00000168913,Non-essential,Non-essential
ENSG00000124249,Non-essential,Non-essential
ENSG00000109205,Non-essential,Non-essential
ENSG00000101198,Non-essential,Non-essential
ENSG00000196101,NA,Non-essential
ENSG00000129450,Non-essential,Non-essential
ENSG00000237651,NA,Non-essential
ENSG00000233831,NA,Non-essential
ENSG00000218739,NA,Non-essential
ENSG00000102243,Non-essential,Non-essential
ENSG00000176269,NA,Non-essential
ENSG00000171570,NA,Non-essential
ENSG00000211944,NA,Non-essential
ENSG00000261652,NA,Non-essential
ENSG00000225164,NA,Non-essential
ENSG00000170419,Non-essential,Non-essential
ENSG00000214782,NA,Non-essential
ENSG00000205497,NA,Non-essential
ENSG00000233493,NA,Non-essential
ENSG00000172208,NA,Non-essential
ENSG00000165985,Non-essential,Non-essential
ENSG00000204420,Non-essential,Non-essential
ENSG00000179058,Non-essential,Non-essential
ENSG00000235915,NA,Non-essential
ENSG00000213714,Non-essential,Non-essential
ENSG00000227231,NA,Non-essential
ENSG00000204246,NA,Non-essential
ENSG00000250364,NA,Non-essential
ENSG00000177459,NA,Non-essential
ENSG00000224859,NA,Non-essential
ENSG00000110077,Non-essential,Non-essential
ENSG00000181939,NA,Non-essential
ENSG00000206398,NA,Non-essential
ENSG00000235068,NA,Non-essential
ENSG00000171054,NA,Non-essential
ENSG00000188958,Non-essential,Non-essential
ENSG00000237405,NA,Non-essential
ENSG00000187918,NA,Non-essential
ENSG00000233439,NA,Non-essential
ENSG00000164363,Non-essential,Non-essential
ENSG00000229077,NA,Non-essential
ENSG00000243772,Non-essential,Non-essential
ENSG00000182346,Non-essential,Non-essential
ENSG00000244057,Non-essential,NA
ENSG00000125841,Non-essential,Non-essential
ENSG00000225967,NA,Non-essential
ENSG00000204422,NA,Non-essential
ENSG00000227858,NA,Non-essential
ENSG00000229571,NA,Non-essential
ENSG00000180658,NA,Non-essential
ENSG00000075429,Non-essential,Non-essential
ENSG00000232367,NA,Non-essential
ENSG00000035720,Non-essential,NA
ENSG00000180433,NA,Non-essential
ENSG00000211958,NA,Non-essential
ENSG00000256646,NA,Non-essential
ENSG00000226788,NA,Non-essential
ENSG00000249139,NA,Non-essential
ENSG00000224774,NA,Non-essential
ENSG00000101435,Non-essential,Non-essential
ENSG00000113302,Non-essential,Non-essential
ENSG00000197309,NA,Non-essential
ENSG00000134365,Non-essential,Non-essential
ENSG00000141194,NA,Non-essential
ENSG00000168384,NA,Non-essential
ENSG00000175619,NA,Non-essential
ENSG00000211658,NA,Non-essential
ENSG00000163202,Non-essential,Non-essential
ENSG00000223687,NA,Non-essential
ENSG00000181733,NA,NA
ENSG00000188393,Non-essential,Non-essential
ENSG00000161929,Non-essential,Non-essential
ENSG00000243804,NA,Non-essential
ENSG00000183542,Non-essential,Non-essential
ENSG00000136514,Non-essential,Non-essential
ENSG00000166930,Non-essential,Non-essential
ENSG00000172188,NA,Non-essential
ENSG00000182575,Non-essential,Essential
ENSG00000181767,NA,Non-essential
ENSG00000251546,NA,Non-essential
ENSG00000163206,Non-essential,Non-essential
ENSG00000186567,Non-essential,Non-essential
ENSG00000239463,NA,Non-essential
ENSG00000221938,NA,Non-essential
ENSG00000169327,NA,Non-essential
ENSG00000235487,NA,Non-essential
ENSG00000226892,NA,Non-essential
ENSG00000244476,NA,Non-essential
ENSG00000205809,Non-essential,Non-essential
ENSG00000048545,Non-essential,Non-essential
ENSG00000253291,NA,Non-essential
ENSG00000221946,Non-essential,Non-essential
ENSG00000176567,NA,Non-essential
ENSG00000234495,NA,Non-essential
ENSG00000211663,NA,Non-essential
ENSG00000171180,NA,Non-essential
ENSG00000242534,NA,Non-essential
ENSG00000179178,Non-essential,Non-essential
ENSG00000168158,NA,Non-essential
ENSG00000179213,Non-essential,Non-essential
ENSG00000235125,NA,Non-essential
ENSG00000148386,Non-essential,Non-essential
ENSG00000232268,NA,Non-essential
ENSG00000243543,Non-essential,Non-essential
ENSG00000109208,Non-essential,Non-essential
ENSG00000167612,Non-essential,Non-essential
ENSG00000221932,Non-essential,Non-essential
ENSG00000183024,NA,Non-essential
ENSG00000276409,NA,Non-essential
ENSG00000235302,NA,Non-essential
ENSG00000221886,NA,Non-essential
ENSG00000196118,NA,Non-essential
ENSG00000232957,NA,Non-essential
ENSG00000206458,NA,Non-essential
ENSG00000143185,Non-essential,Non-essential
ENSG00000214732,NA,Non-essential
ENSG00000180090,NA,Non-essential
ENSG00000177984,NA,Non-essential
ENSG00000124939,Non-essential,Non-essential
ENSG00000235692,NA,Non-essential
ENSG00000205710,Non-essential,Non-essential
ENSG00000230657,NA,Non-essential
ENSG00000196228,Non-essential,Non-essential
ENSG00000228896,NA,Non-essential
ENSG00000197430,Non-essential,NA
ENSG00000164241,NA,Non-essential
ENSG00000153292,NA,Non-essential
ENSG00000164746,Non-essential,Non-essential
ENSG00000211753,NA,Non-essential
ENSG00000233314,NA,Non-essential
ENSG00000132297,NA,Non-essential
ENSG00000243189,NA,Non-essential
ENSG00000166265,Non-essential,Non-essential
ENSG00000124780,Non-essential,Non-essential
ENSG00000227729,NA,Non-essential
ENSG00000236353,NA,Non-essential
ENSG00000198865,Non-essential,Non-essential
ENSG00000178201,Non-essential,Non-essential
ENSG00000211957,NA,Non-essential
ENSG00000206531,Non-essential,Non-essential
ENSG00000183303,NA,Non-essential
ENSG00000211745,NA,Non-essential
ENSG00000234278,Non-essential,Non-essential
ENSG00000244116,NA,Non-essential
ENSG00000206500,NA,Non-essential
ENSG00000203772,Non-essential,Non-essential
ENSG00000226463,NA,Non-essential
ENSG00000188771,NA,Non-essential
ENSG00000232382,NA,Non-essential
ENSG00000211626,NA,Non-essential
ENSG00000226275,NA,Non-essential
ENSG00000177275,NA,Non-essential
ENSG00000152672,NA,Non-essential
ENSG00000084444,NA,Non-essential
ENSG00000205693,Non-essential,Non-essential
ENSG00000163705,Non-essential,Non-essential
ENSG00000206287,NA,NA
ENSG00000205846,Non-essential,Non-essential
ENSG00000137441,Non-essential,Non-essential
ENSG00000232962,NA,Non-essential
ENSG00000229412,NA,Non-essential
ENSG00000186723,NA,NA
ENSG00000215183,Non-essential,Non-essential
ENSG00000234100,NA,Non-essential
ENSG00000182330,Non-essential,Non-essential
ENSG00000178287,Non-essential,Non-essential
ENSG00000128519,Non-essential,Non-essential
ENSG00000186113,NA,Non-essential
ENSG00000160870,Non-essential,Non-essential
ENSG00000187806,Non-essential,Non-essential
ENSG00000185264,Non-essential,Non-essential
ENSG00000228662,NA,Non-essential
ENSG00000007306,Non-essential,Non-essential
ENSG00000231968,NA,Non-essential
ENSG00000231618,NA,Non-essential
ENSG00000117281,Non-essential,Non-essential
ENSG00000235155,NA,Non-essential
ENSG00000168333,Non-essential,Non-essential
ENSG00000176900,NA,Non-essential
ENSG00000177476,NA,Non-essential
ENSG00000117501,Non-essential,Non-essential
ENSG00000243719,NA,Non-essential
ENSG00000163393,Non-essential,Non-essential
ENSG00000145040,Non-essential,NA
ENSG00000243496,NA,Non-essential
ENSG00000186881,NA,Non-essential
ENSG00000242092,NA,Non-essential
ENSG00000228913,NA,Non-essential
ENSG00000236428,NA,Non-essential
ENSG00000254413,NA,Non-essential
ENSG00000237403,NA,Non-essential
ENSG00000116721,Non-essential,Non-essential
ENSG00000170605,NA,Non-essential
ENSG00000168612,Non-essential,Non-essential
ENSG00000188817,Non-essential,Non-essential
ENSG00000164822,Non-essential,Non-essential
ENSG00000126882,Non-essential,NA
ENSG00000197272,Non-essential,Essential
ENSG00000198283,NA,Non-essential
ENSG00000225968,NA,Non-essential
ENSG00000187080,NA,Non-essential
ENSG00000221878,NA,Non-essential
ENSG00000139899,Non-essential,Non-essential
ENSG00000229972,Non-essential,Non-essential
ENSG00000216588,Non-essential,Non-essential
ENSG00000042304,Non-essential,Non-essential
ENSG00000227772,NA,Non-essential
ENSG00000211695,NA,Non-essential
ENSG00000066294,Non-essential,Non-essential
ENSG00000228977,NA,Non-essential
ENSG00000138172,Non-essential,Non-essential
ENSG00000187492,Non-essential,Non-essential
ENSG00000242022,NA,Non-essential
ENSG00000206454,NA,Non-essential
ENSG00000188710,NA,Non-essential
ENSG00000233306,NA,Non-essential
ENSG00000205856,Non-essential,Non-essential
ENSG00000196772,NA,Non-essential
ENSG00000255833,Non-essential,Non-essential
ENSG00000145936,Non-essential,Non-essential
ENSG00000231824,NA,Non-essential
ENSG00000188133,Non-essential,Non-essential
ENSG00000196123,Non-essential,NA
ENSG00000226215,NA,Non-essential
ENSG00000228454,NA,Non-essential
ENSG00000243073,Non-essential,Non-essential
ENSG00000226417,NA,Non-essential
ENSG00000198829,Non-essential,Non-essential
ENSG00000112218,Non-essential,Non-essential
ENSG00000242580,NA,Non-essential
ENSG00000206320,NA,Non-essential
ENSG00000111339,Non-essential,Non-essential
ENSG00000206283,NA,NA
ENSG00000206466,NA,Non-essential
ENSG00000204510,Non-essential,Non-essential
ENSG00000226467,NA,Non-essential
ENSG00000183706,NA,Non-essential
ENSG00000211972,NA,Non-essential
ENSG00000239855,NA,Non-essential
ENSG00000011638,Non-essential,Non-essential
ENSG00000228582,NA,Non-essential
ENSG00000182896,Non-essential,Non-essential
ENSG00000149507,NA,Non-essential
ENSG00000211677,NA,Non-essential
ENSG00000236826,NA,Non-essential
ENSG00000225748,NA,Non-essential
ENSG00000173285,NA,Non-essential
ENSG00000119737,Non-essential,Non-essential
ENSG00000120280,Non-essential,NA
ENSG00000168811,Non-essential,NA
ENSG00000211706,NA,Non-essential
ENSG00000206437,NA,Non-essential
ENSG00000250510,Non-essential,NA
ENSG00000214978,NA,Non-essential
ENSG00000162456,Non-essential,Non-essential
ENSG00000163515,Non-essential,Non-essential
ENSG00000186207,NA,Non-essential
ENSG00000230505,NA,Non-essential
ENSG00000211710,NA,Non-essential
ENSG00000241394,NA,Non-essential
ENSG00000197046,Non-essential,Non-essential
ENSG00000236980,Non-essential,Non-essential
ENSG00000184140,NA,Non-essential
ENSG00000228628,NA,Non-essential
ENSG00000183269,NA,Non-essential
ENSG00000147138,Non-essential,NA
ENSG00000256660,Non-essential,Non-essential
ENSG00000177300,Non-essential,Non-essential
ENSG00000164729,Non-essential,Non-essential
ENSG00000187116,Non-essential,Non-essential
ENSG00000203970,Non-essential,Non-essential
ENSG00000237046,NA,Non-essential
ENSG00000186191,Non-essential,Non-essential
ENSG00000233051,NA,Non-essential
ENSG00000188076,NA,Non-essential
ENSG00000242019,Non-essential,Non-essential
ENSG00000233312,NA,Non-essential
ENSG00000229769,NA,Non-essential
ENSG00000112337,Non-essential,Non-essential
ENSG00000231738,Non-essential,Non-essential
ENSG00000231475,NA,Non-essential
ENSG00000186190,Non-essential,Non-essential
ENSG00000178690,Non-essential,Non-essential
ENSG00000013583,Non-essential,Non-essential
ENSG00000188340,NA,Non-essential
ENSG00000235443,NA,Non-essential
ENSG00000204701,NA,Non-essential
ENSG00000186198,Non-essential,Non-essential
ENSG00000213822,NA,Non-essential
ENSG00000172538,Non-essential,Non-essential
ENSG00000197273,Non-essential,Non-essential
ENSG00000206488,NA,Non-essential
ENSG00000162490,Non-essential,Non-essential
ENSG00000232005,NA,Non-essential
ENSG00000172199,NA,Non-essential
ENSG00000095110,Non-essential,Non-essential
ENSG00000235178,NA,Non-essential
ENSG00000186118,NA,Non-essential
ENSG00000255307,NA,Non-essential
ENSG00000214510,Non-essential,Non-essential
ENSG00000124731,Non-essential,Non-essential
ENSG00000162727,NA,Non-essential
ENSG00000183310,NA,NA
ENSG00000203663,NA,Non-essential
ENSG00000243215,NA,Non-essential
ENSG00000226936,NA,Non-essential
ENSG00000189377,Non-essential,Non-essential
ENSG00000251380,NA,Non-essential
ENSG00000211717,NA,Non-essential
ENSG00000197651,Non-essential,Non-essential
ENSG00000173335,Non-essential,Non-essential
ENSG00000196231,NA,Non-essential
ENSG00000211965,NA,Non-essential
ENSG00000214681,Non-essential,Non-essential
ENSG00000234347,NA,Non-essential
ENSG00000179256,Non-essential,Non-essential
ENSG00000165762,NA,Non-essential
ENSG00000110484,Non-essential,Non-essential
ENSG00000234508,NA,Non-essential
ENSG00000227567,NA,Non-essential
ENSG00000224782,NA,Non-essential
ENSG00000182489,Non-essential,Non-essential
ENSG00000211649,NA,Non-essential
ENSG00000172289,NA,Non-essential
ENSG00000138161,Non-essential,Non-essential
ENSG00000212807,NA,Non-essential
ENSG00000142698,Non-essential,Non-essential
ENSG00000211452,Non-essential,Non-essential
ENSG00000125903,Non-essential,Non-essential
ENSG00000187701,NA,Non-essential
