Gene,Essential CEG,Essential OEG
FBgn0261555,Non-essential,NA
FBgn0003319,Non-essential,NA
FBgn0052712,Non-essential,NA
FBgn0034279,Non-essential,NA
FBgn0025360,Non-essential,NA
FBgn0032448,Non-essential,NA
FBgn0035970,Non-essential,NA
FBgn0030769,Non-essential,Non-essential
FBgn0033658,Non-essential,NA
FBgn0041585,Non-essential,NA
FBgn0026395,Non-essential,NA
FBgn0033261,Essential,NA
FBgn0039026,Non-essential,NA
FBgn0042137,Non-essential,Non-essential
FBgn0050062,Non-essential,NA
FBgn0051872,Non-essential,NA
FBgn0038163,Non-essential,NA
FBgn0003513,Non-essential,Essential
FBgn0002571,Non-essential,NA
FBgn0033627,Non-essential,NA
FBgn0040353,Non-essential,NA
FBgn0036439,Non-essential,NA
FBgn0020641,Non-essential,NA
FBgn0020506,Non-essential,NA
FBgn0036877,Non-essential,NA
FBgn0033710,Non-essential,NA
FBgn0030495,Non-essential,NA
FBgn0053453,Non-essential,NA
FBgn0038294,NA,NA
FBgn0035877,Non-essential,NA
FBgn0015522,Non-essential,NA
FBgn0050263,Non-essential,NA
FBgn0035985,Non-essential,NA
FBgn0031476,Non-essential,NA
FBgn0037513,NA,NA
FBgn0036203,Non-essential,NA
FBgn0000492,Non-essential,NA
FBgn0020277,Non-essential,NA
FBgn0033449,NA,NA
FBgn0051410,Non-essential,NA
FBgn0050467,Non-essential,NA
FBgn0033873,Non-essential,NA
FBgn0035146,Non-essential,NA
FBgn0029837,Non-essential,NA
FBgn0038943,Non-essential,NA
FBgn0040950,Non-essential,NA
FBgn0050468,Non-essential,NA
FBgn0032371,Non-essential,NA
FBgn0000639,Non-essential,NA
FBgn0032013,Non-essential,NA
FBgn0085280,Non-essential,NA
FBgn0036479,Non-essential,NA
FBgn0051633,Non-essential,NA
FBgn0037845,Non-essential,NA
FBgn0030331,Non-essential,NA
FBgn0053679,Non-essential,NA
FBgn0029944,Non-essential,NA
FBgn0038451,Non-essential,NA
FBgn0034716,Non-essential,NA
FBgn0038529,Non-essential,NA
FBgn0000395,Non-essential,NA
FBgn0028886,Non-essential,NA
FBgn0051835,Non-essential,NA
FBgn0027932,Non-essential,NA
FBgn0028999,Non-essential,NA
FBgn0027453,Non-essential,NA
FBgn0030243,NA,NA
FBgn0053666,Non-essential,NA
FBgn0036078,Non-essential,NA
FBgn0034025,Non-essential,NA
FBgn0000036,Non-essential,NA
FBgn0035179,Non-essential,NA
FBgn0037292,NA,NA
FBgn0038983,Non-essential,NA
FBgn0001169,Non-essential,NA
FBgn0052580,Non-essential,Non-essential
FBgn0050046,Non-essential,NA
FBgn0002578,Non-essential,NA
FBgn0003175,Non-essential,NA
FBgn0020251,NA,NA
FBgn0028525,Non-essential,NA
FBgn0010414,Non-essential,NA
FBgn0039656,Non-essential,NA
FBgn0037650,NA,NA
FBgn0016641,Non-essential,NA
FBgn0029719,Non-essential,Non-essential
FBgn0034705,Non-essential,NA
FBgn0031865,Non-essential,NA
FBgn0003865,Non-essential,NA
FBgn0030598,Non-essential,NA
FBgn0260767,Non-essential,NA
FBgn0039114,Non-essential,NA
FBgn0039192,Non-essential,NA
FBgn0035257,Non-essential,NA
FBgn0001189,Non-essential,Essential
FBgn0261041,Non-essential,NA
FBgn0031925,Non-essential,Non-essential
FBgn0040279,Non-essential,NA
FBgn0011582,Non-essential,NA
FBgn0034441,Non-essential,NA
FBgn0035513,Non-essential,NA
FBgn0038550,Non-essential,NA
FBgn0034440,Non-essential,NA
FBgn0050039,Non-essential,NA
FBgn0025388,Non-essential,NA
FBgn0031936,Non-essential,NA
FBgn0053301,Non-essential,NA
FBgn0004003,Non-essential,NA
FBgn0029836,Non-essential,NA
FBgn0031939,Non-essential,NA
FBgn0033705,Non-essential,NA
FBgn0086758,Essential,NA
FBgn0033708,Non-essential,NA
FBgn0034729,Non-essential,NA
FBgn0035011,Non-essential,NA
FBgn0008651,Non-essential,NA
FBgn0023523,Non-essential,NA
FBgn0033216,Non-essential,Non-essential
FBgn0046301,Non-essential,NA
FBgn0001296,Non-essential,NA
FBgn0031724,Non-essential,NA
FBgn0039395,Non-essential,NA
FBgn0015037,Non-essential,NA
FBgn0034819,Non-essential,NA
FBgn0031900,Non-essential,NA
FBgn0031961,Non-essential,NA
FBgn0028946,NA,NA
FBgn0051326,Non-essential,NA
FBgn0050381,Non-essential,NA
FBgn0002941,Non-essential,Essential
FBgn0003011,Non-essential,NA
FBgn0037038,Non-essential,NA
FBgn0030373,Non-essential,NA
FBgn0033981,Non-essential,NA
FBgn0039209,Non-essential,NA
FBgn0029589,Non-essential,NA
FBgn0052644,Non-essential,NA
FBgn0261245,Non-essential,NA
FBgn0026255,Non-essential,NA
FBgn0064115,Non-essential,NA
FBgn0037076,Non-essential,NA
FBgn0032074,Non-essential,NA
FBgn0035806,Non-essential,NA
FBgn0033990,Non-essential,NA
FBgn0037779,Non-essential,NA
FBgn0031676,Essential,Non-essential
FBgn0040764,Non-essential,NA
FBgn0033866,Non-essential,NA
FBgn0040798,NA,NA
FBgn0003114,Non-essential,NA
FBgn0000276,Non-essential,NA
FBgn0038070,Non-essential,NA
FBgn0051740,Non-essential,NA
FBgn0035144,NA,NA
FBgn0003896,Non-essential,NA
FBgn0034985,Non-essential,NA
FBgn0040063,Non-essential,NA
FBgn0001185,Non-essential,NA
FBgn0031169,Non-essential,NA
FBgn0038784,Non-essential,NA
FBgn0032271,Non-essential,NA
FBgn0030927,Non-essential,NA
FBgn0037662,Non-essential,NA
FBgn0015663,Non-essential,NA
FBgn0038124,Non-essential,NA
FBgn0031803,Non-essential,NA
FBgn0035647,Non-essential,NA
FBgn0001077,Non-essential,NA
FBgn0050360,Non-essential,NA
FBgn0034784,Non-essential,NA
FBgn0051522,Non-essential,NA
FBgn0029717,Non-essential,NA
FBgn0038589,Non-essential,NA
FBgn0051668,Non-essential,NA
FBgn0039688,NA,NA
FBgn0053177,Non-essential,NA
FBgn0030576,Non-essential,NA
FBgn0030840,Non-essential,NA
FBgn0037627,Non-essential,NA
FBgn0261363,Non-essential,NA
FBgn0002633,Non-essential,NA
FBgn0000079,Non-essential,NA
FBgn0030808,NA,NA
FBgn0036962,Non-essential,NA
FBgn0013763,Non-essential,NA
FBgn0030597,Non-essential,NA
FBgn0031920,Non-essential,NA
FBgn0050154,Non-essential,NA
FBgn0032588,Non-essential,NA
FBgn0040588,Non-essential,NA
FBgn0029853,Non-essential,NA
FBgn0011335,Non-essential,NA
FBgn0034104,Non-essential,NA
FBgn0053155,Non-essential,NA
FBgn0085409,Non-essential,NA
FBgn0032057,Non-essential,NA
FBgn0050466,NA,NA
FBgn0020280,Non-essential,NA
FBgn0029849,Non-essential,NA
FBgn0259101,Non-essential,NA
FBgn0054010,Non-essential,NA
FBgn0031302,Non-essential,NA
FBgn0085427,Non-essential,NA
FBgn0035482,Essential,NA
FBgn0031373,Non-essential,Non-essential
FBgn0035767,Non-essential,NA
FBgn0083141,Non-essential,NA
FBgn0260658,Essential,NA
FBgn0004102,Non-essential,Essential
FBgn0039419,NA,NA
FBgn0053688,Non-essential,NA
FBgn0032289,Non-essential,NA
FBgn0034996,Non-essential,NA
FBgn0039536,Non-essential,NA
FBgn0051813,Non-essential,NA
FBgn0033226,Non-essential,NA
FBgn0029753,Non-essential,NA
FBgn0037188,Non-essential,NA
FBgn0083940,Non-essential,NA
FBgn0035316,Non-essential,NA
FBgn0032755,Non-essential,NA
FBgn0035218,NA,NA
FBgn0032551,Non-essential,NA
FBgn0050089,Non-essential,NA
FBgn0036991,Non-essential,NA
FBgn0026063,Non-essential,Non-essential
FBgn0039769,Non-essential,NA
FBgn0083961,Non-essential,NA
FBgn0050324,Non-essential,NA
FBgn0036536,Non-essential,NA
FBgn0085408,Non-essential,NA
FBgn0030493,Non-essential,NA
FBgn0004054,NA,NA
FBgn0004108,Non-essential,NA
FBgn0085327,Non-essential,NA
FBgn0032362,Non-essential,Non-essential
FBgn0052570,Non-essential,NA
FBgn0010772,Non-essential,NA
FBgn0032178,NA,NA
FBgn0032376,Non-essential,NA
FBgn0039413,Non-essential,NA
FBgn0033648,Non-essential,NA
FBgn0033603,Non-essential,NA
FBgn0030280,Non-essential,NA
FBgn0032055,Non-essential,Non-essential
FBgn0041180,Non-essential,NA
FBgn0053189,Non-essential,NA
FBgn0033834,Non-essential,NA
FBgn0001228,Non-essential,NA
FBgn0031150,Non-essential,Non-essential
FBgn0039007,Non-essential,NA
FBgn0025679,NA,NA
FBgn0039521,Non-essential,NA
FBgn0028399,NA,NA
FBgn0003984,Non-essential,NA
FBgn0038799,Non-essential,NA
FBgn0003130,Non-essential,NA
FBgn0033422,Non-essential,NA
FBgn0030041,Non-essential,NA
FBgn0035512,Non-essential,NA
FBgn0051510,NA,NA
FBgn0033128,Non-essential,NA
FBgn0033442,Non-essential,NA
FBgn0052694,Non-essential,NA
FBgn0053630,Non-essential,NA
FBgn0041604,Non-essential,NA
FBgn0052119,Non-essential,NA
FBgn0053309,NA,NA
FBgn0037996,Non-essential,NA
FBgn0033048,Non-essential,NA
FBgn0034159,Non-essential,NA
FBgn0039454,Non-essential,NA
FBgn0011281,Non-essential,NA
FBgn0032901,Non-essential,NA
FBgn0003159,NA,NA
FBgn0040582,Non-essential,NA
FBgn0029573,Non-essential,NA
FBgn0031804,Non-essential,NA
FBgn0039676,Non-essential,NA
FBgn0031163,Non-essential,NA
FBgn0038732,Non-essential,NA
FBgn0040906,Non-essential,NA
FBgn0033875,Non-essential,NA
FBgn0040992,Non-essential,NA
FBgn0037126,Non-essential,NA
FBgn0034172,Non-essential,NA
FBgn0051475,Essential,NA
FBgn0033443,Non-essential,NA
FBgn0086915,Essential,NA
FBgn0038078,Non-essential,NA
FBgn0031141,Non-essential,NA
FBgn0037065,Non-essential,NA
FBgn0034013,Non-essential,NA
FBgn0085380,Non-essential,NA
FBgn0028573,Non-essential,NA
FBgn0053337,Non-essential,NA
FBgn0250862,Non-essential,NA
FBgn0030234,Non-essential,NA
FBgn0042189,Non-essential,NA
FBgn0036019,NA,NA
FBgn0036950,Non-essential,NA
FBgn0260479,Non-essential,NA
FBgn0015561,Non-essential,NA
FBgn0001223,Non-essential,NA
FBgn0000244,NA,NA
FBgn0037156,Non-essential,NA
FBgn0051191,Non-essential,NA
FBgn0031621,Non-essential,NA
FBgn0031528,Non-essential,NA
FBgn0032047,NA,NA
FBgn0030613,Non-essential,NA
FBgn0050366,Non-essential,NA
FBgn0032554,Non-essential,NA
FBgn0038273,Non-essential,Essential
FBgn0031081,Non-essential,NA
FBgn0001323,Non-essential,NA
FBgn0000411,Non-essential,Essential
FBgn0035262,Non-essential,NA
FBgn0034551,Non-essential,NA
FBgn0033729,Non-essential,NA
FBgn0042213,Non-essential,NA
FBgn0036504,Non-essential,NA
FBgn0030001,Non-essential,NA
FBgn0052695,Non-essential,NA
FBgn0033808,Non-essential,NA
FBgn0036311,Non-essential,NA
FBgn0052354,Non-essential,NA
FBgn0085396,Non-essential,Essential
FBgn0036376,Non-essential,NA
FBgn0034230,Non-essential,NA
FBgn0051646,Non-essential,NA
FBgn0029690,Non-essential,NA
FBgn0034504,Non-essential,NA
FBgn0052024,Non-essential,NA
FBgn0027106,Non-essential,NA
FBgn0035091,Non-essential,NA
FBgn0037228,Non-essential,NA
FBgn0038268,NA,NA
FBgn0259964,Non-essential,NA
FBgn0034769,Non-essential,NA
FBgn0037131,Non-essential,NA
FBgn0028986,Non-essential,NA
FBgn0033943,Non-essential,NA
FBgn0037465,Non-essential,NA
FBgn0052588,Non-essential,Non-essential
FBgn0034295,Non-essential,NA
FBgn0259736,Non-essential,NA
FBgn0050008,Non-essential,NA
FBgn0030997,Non-essential,NA
FBgn0260011,Non-essential,NA
FBgn0036690,Non-essential,NA
FBgn0250911,Non-essential,NA
FBgn0030164,Non-essential,NA
FBgn0034137,Non-essential,NA
FBgn0033202,Non-essential,NA
FBgn0033229,Non-essential,NA
FBgn0046875,Non-essential,NA
FBgn0001235,NA,NA
FBgn0051424,Non-essential,NA
FBgn0032472,Non-essential,NA
FBgn0036449,Non-essential,NA
FBgn0035914,Non-essential,NA
FBgn0034379,Non-essential,NA
FBgn0036331,Non-essential,NA
FBgn0027539,NA,NA
FBgn0042103,Non-essential,NA
FBgn0034464,Non-essential,NA
FBgn0028984,NA,NA
FBgn0033616,Essential,NA
FBgn0000592,Non-essential,NA
FBgn0030588,Non-essential,NA
FBgn0004592,Non-essential,NA
FBgn0035293,Non-essential,NA
FBgn0024321,Non-essential,NA
FBgn0038942,Non-essential,NA
FBgn0085264,Non-essential,Non-essential
FBgn0032268,Non-essential,NA
FBgn0032265,Non-essential,NA
FBgn0004430,Non-essential,NA
FBgn0004782,Non-essential,NA
FBgn0260429,Non-essential,NA
FBgn0031729,Non-essential,NA
FBgn0032431,NA,NA
FBgn0083971,Non-essential,NA
FBgn0011591,NA,NA
FBgn0051709,Non-essential,NA
FBgn0010113,Non-essential,NA
FBgn0041624,Non-essential,NA
FBgn0040794,Non-essential,NA
FBgn0035742,Non-essential,NA
FBgn0030624,Non-essential,NA
FBgn0037520,Non-essential,NA
FBgn0051949,Non-essential,NA
FBgn0040465,Non-essential,NA
FBgn0036101,Non-essential,NA
FBgn0032010,NA,NA
FBgn0004842,Non-essential,NA
FBgn0015574,Non-essential,NA
FBgn0031751,Non-essential,NA
FBgn0085256,Non-essential,NA
FBgn0015038,Non-essential,NA
FBgn0033739,NA,NA
FBgn0004369,Non-essential,NA
FBgn0031128,Non-essential,Non-essential
FBgn0035903,Non-essential,NA
FBgn0041231,Non-essential,NA
FBgn0035547,Non-essential,NA
FBgn0035620,Non-essential,NA
FBgn0039711,Non-essential,NA
FBgn0038115,NA,NA
FBgn0051975,Non-essential,NA
FBgn0026874,Non-essential,NA
FBgn0050446,Non-essential,NA
FBgn0004052,Non-essential,NA
FBgn0034054,Non-essential,NA
FBgn0030215,Non-essential,Non-essential
FBgn0037169,Non-essential,NA
FBgn0037036,Non-essential,NA
FBgn0037217,Non-essential,NA
FBgn0029765,Non-essential,NA
FBgn0029701,Non-essential,NA
FBgn0013323,Non-essential,NA
FBgn0041248,Non-essential,NA
FBgn0040367,Non-essential,NA
FBgn0051551,Non-essential,NA
FBgn0015221,Non-essential,NA
FBgn0003866,Non-essential,NA
FBgn0034157,Non-essential,NA
FBgn0039792,Non-essential,NA
FBgn0039507,Non-essential,NA
FBgn0035325,NA,NA
FBgn0051176,Non-essential,NA
FBgn0000577,Non-essential,Essential
FBgn0036416,Non-essential,NA
FBgn0001404,Essential,NA
FBgn0040941,Non-essential,NA
FBgn0031397,Non-essential,NA
FBgn0029957,Non-essential,NA
FBgn0260942,Non-essential,NA
FBgn0040968,Non-essential,NA
FBgn0044048,Non-essential,NA
FBgn0026061,Non-essential,NA
FBgn0047338,Non-essential,NA
FBgn0037260,Non-essential,NA
FBgn0031768,Non-essential,NA
FBgn0028506,Non-essential,NA
FBgn0053329,Non-essential,NA
FBgn0052462,Non-essential,NA
FBgn0000339,NA,NA
FBgn0026396,Non-essential,NA
FBgn0050479,Non-essential,NA
FBgn0028369,Non-essential,NA
FBgn0085206,Non-essential,NA
FBgn0085289,Non-essential,NA
FBgn0261289,Non-essential,NA
FBgn0034501,Non-essential,NA
FBgn0053995,Non-essential,NA
FBgn0036806,Non-essential,NA
FBgn0260392,Non-essential,NA
FBgn0029679,Non-essential,NA
FBgn0065108,Non-essential,NA
FBgn0085443,Non-essential,NA
FBgn0031409,Non-essential,NA
FBgn0054021,NA,NA
FBgn0036583,Non-essential,NA
FBgn0051464,Non-essential,NA
FBgn0039681,Non-essential,NA
FBgn0001227,Non-essential,NA
FBgn0031896,Non-essential,NA
FBgn0029827,Non-essential,NA
FBgn0030607,Non-essential,NA
FBgn0051816,Non-essential,NA
FBgn0031722,Non-essential,NA
FBgn0261571,Non-essential,NA
FBgn0036262,Non-essential,NA
FBgn0026411,Non-essential,Essential
FBgn0037070,Non-essential,NA
FBgn0259241,Non-essential,NA
FBgn0053159,Non-essential,NA
FBgn0053290,NA,NA
FBgn0028853,Non-essential,Non-essential
FBgn0023178,Non-essential,NA
FBgn0004783,NA,NA
FBgn0052656,Non-essential,NA
FBgn0030841,Non-essential,NA
FBgn0036108,Non-essential,NA
FBgn0053289,Non-essential,NA
FBgn0032264,Non-essential,NA
FBgn0032405,Non-essential,NA
FBgn0032656,Non-essential,NA
FBgn0019809,Non-essential,NA
FBgn0259150,Non-essential,NA
FBgn0036895,Non-essential,NA
FBgn0045487,Non-essential,NA
FBgn0029686,Non-essential,NA
FBgn0050031,Non-essential,NA
FBgn0037320,Non-essential,NA
FBgn0033850,Non-essential,NA
FBgn0031913,Non-essential,Non-essential
FBgn0085599,NA,NA
FBgn0052683,Non-essential,NA
FBgn0027561,Non-essential,NA
FBgn0260446,Non-essential,NA
FBgn0031531,Non-essential,NA
FBgn0032923,Non-essential,NA
FBgn0036043,Non-essential,NA
FBgn0032651,Non-essential,NA
FBgn0038839,Non-essential,NA
FBgn0021800,Non-essential,NA
FBgn0034783,Non-essential,NA
FBgn0085450,Non-essential,NA
FBgn0004622,Non-essential,NA
FBgn0029754,Non-essential,NA
FBgn0037879,Non-essential,NA
FBgn0044809,Non-essential,NA
FBgn0036461,Non-essential,NA
FBgn0052182,Non-essential,NA
FBgn0039098,Non-essential,NA
FBgn0026263,Non-essential,Non-essential
FBgn0028424,Non-essential,NA
FBgn0004652,Essential,NA
FBgn0030540,Non-essential,NA
FBgn0259716,Non-essential,NA
FBgn0033668,Non-essential,NA
FBgn0034721,Non-essential,NA
FBgn0260967,Non-essential,NA
FBgn0038709,Non-essential,NA
FBgn0051870,Non-essential,NA
FBgn0030559,Non-essential,NA
FBgn0041625,Non-essential,NA
FBgn0052473,Non-essential,NA
FBgn0260004,Non-essential,NA
FBgn0021764,Non-essential,NA
FBgn0035020,Non-essential,NA
FBgn0013764,Non-essential,NA
FBgn0000636,Non-essential,NA
FBgn0034720,Non-essential,NA
FBgn0030716,Non-essential,NA
FBgn0036665,Non-essential,NA
FBgn0039492,Non-essential,NA
FBgn0030452,Non-essential,NA
FBgn0038749,Non-essential,NA
FBgn0053690,Non-essential,NA
FBgn0034284,Non-essential,NA
FBgn0033431,NA,NA
FBgn0032772,Non-essential,NA
FBgn0004133,Non-essential,NA
FBgn0035323,Essential,NA
FBgn0032879,Non-essential,Essential
FBgn0000808,Non-essential,NA
FBgn0039049,Non-essential,NA
FBgn0027547,NA,NA
FBgn0052058,Non-essential,NA
FBgn0051121,Non-essential,NA
FBgn0004552,Non-essential,NA
FBgn0039752,Non-essential,NA
FBgn0025335,Non-essential,NA
FBgn0031001,Non-essential,NA
FBgn0031515,Non-essential,NA
FBgn0031918,Non-essential,NA
FBgn0053969,Non-essential,NA
FBgn0051342,Non-essential,NA
FBgn0035750,Non-essential,NA
FBgn0051814,Non-essential,NA
FBgn0030837,Non-essential,NA
FBgn0037416,Non-essential,NA
FBgn0243514,Non-essential,NA
FBgn0031887,Non-essential,NA
FBgn0051862,Non-essential,NA
FBgn0033651,Non-essential,NA
FBgn0050432,Non-essential,NA
FBgn0003209,Essential,NA
FBgn0032896,Non-essential,NA
FBgn0261506,Non-essential,NA
FBgn0047199,Non-essential,NA
FBgn0004588,Non-essential,Non-essential
FBgn0010433,Non-essential,NA
FBgn0042118,Non-essential,NA
FBgn0051002,Non-essential,Non-essential
FBgn0040322,Non-essential,NA
FBgn0085466,Non-essential,NA
FBgn0000277,Non-essential,NA
FBgn0067903,Non-essential,NA
FBgn0038950,Non-essential,NA
FBgn0082585,Non-essential,NA
FBgn0053503,Non-essential,NA
FBgn0033733,Non-essential,NA
FBgn0039776,Non-essential,NA
FBgn0259992,Non-essential,NA
FBgn0037117,Non-essential,NA
FBgn0038530,NA,NA
FBgn0250908,Non-essential,NA
FBgn0032860,Non-essential,NA
FBgn0032072,Non-essential,NA
FBgn0030695,Non-essential,NA
FBgn0034756,Non-essential,NA
FBgn0039040,Non-essential,NA
FBgn0035569,Non-essential,NA
FBgn0026239,Non-essential,NA
FBgn0086855,Non-essential,NA
FBgn0010329,Non-essential,NA
FBgn0052590,Non-essential,NA
FBgn0259821,Non-essential,NA
FBgn0037181,Non-essential,NA
FBgn0038447,Non-essential,NA
FBgn0036769,Non-essential,NA
FBgn0036438,Non-essential,Non-essential
FBgn0030432,Non-essential,NA
FBgn0034046,Non-essential,NA
FBgn0052379,Non-essential,NA
FBgn0052815,Non-essential,NA
FBgn0037138,NA,NA
FBgn0052808,Non-essential,NA
FBgn0002306,Non-essential,NA
FBgn0053687,Non-essential,NA
FBgn0035140,Non-essential,NA
FBgn0036872,Non-essential,NA
FBgn0031547,Non-essential,NA
FBgn0039238,Non-essential,NA
FBgn0032192,Non-essential,NA
FBgn0052483,NA,NA
FBgn0030262,Non-essential,NA
FBgn0031937,Non-essential,NA
FBgn0050345,Non-essential,NA
FBgn0087012,Non-essential,NA
FBgn0259187,Non-essential,NA
FBgn0051820,Non-essential,NA
FBgn0029810,Non-essential,NA
FBgn0035413,Non-essential,NA
FBgn0036146,Non-essential,NA
FBgn0052448,Non-essential,NA
FBgn0051785,Non-essential,NA
FBgn0065110,Non-essential,NA
FBgn0261537,Non-essential,NA
FBgn0036859,Non-essential,NA
FBgn0035398,Non-essential,NA
FBgn0051661,Non-essential,NA
FBgn0067311,NA,NA
FBgn0051259,Non-essential,NA
FBgn0085387,Non-essential,NA
FBgn0035971,Non-essential,Non-essential
FBgn0085362,Non-essential,NA
FBgn0030298,Non-essential,NA
FBgn0002565,Non-essential,NA
FBgn0051125,Non-essential,NA
FBgn0039325,Non-essential,NA
FBgn0029147,Non-essential,NA
FBgn0028850,Non-essential,NA
FBgn0259966,Non-essential,NA
FBgn0019952,Non-essential,NA
FBgn0031678,Non-essential,Non-essential
FBgn0037398,Non-essential,NA
FBgn0030628,Non-essential,NA
FBgn0038679,Non-essential,NA
FBgn0050362,Non-essential,Non-essential
FBgn0260470,Non-essential,NA
FBgn0035555,Non-essential,NA
FBgn0038986,Non-essential,NA
FBgn0052074,NA,NA
FBgn0034634,Non-essential,NA
FBgn0033667,Non-essential,NA
FBgn0053988,Non-essential,NA
FBgn0038422,Non-essential,NA
FBgn0031745,Non-essential,NA
FBgn0036362,Non-essential,NA
FBgn0037615,Non-essential,Non-essential
FBgn0039612,Non-essential,NA
FBgn0029746,Non-essential,NA
FBgn0029703,Non-essential,NA
FBgn0033236,Non-essential,NA
FBgn0037517,Non-essential,NA
FBgn0011239,Non-essential,NA
FBgn0037408,Non-essential,NA
FBgn0050293,Non-essential,NA
FBgn0052843,Non-essential,NA
FBgn0028520,Non-essential,NA
FBgn0015558,Non-essential,NA
FBgn0030905,Non-essential,NA
FBgn0033724,NA,NA
FBgn0085311,Non-essential,NA
FBgn0031650,Non-essential,NA
FBgn0038126,Non-essential,NA
FBgn0034850,Non-essential,NA
FBgn0002945,Non-essential,NA
FBgn0033574,Non-essential,NA
FBgn0033968,Non-essential,NA
FBgn0029804,Non-essential,NA
FBgn0036057,Non-essential,NA
FBgn0037322,Non-essential,NA
FBgn0039609,Non-essential,NA
FBgn0031697,Non-essential,NA
FBgn0002643,Essential,NA
FBgn0035928,Non-essential,NA
FBgn0052719,Non-essential,NA
FBgn0002534,Non-essential,NA
FBgn0033645,Non-essential,NA
FBgn0031247,NA,NA
FBgn0039595,Non-essential,NA
FBgn0035328,Non-essential,NA
FBgn0037475,Non-essential,Essential
FBgn0035718,Non-essential,NA
FBgn0038874,NA,NA
FBgn0037100,Non-essential,NA
FBgn0038751,Non-essential,NA
FBgn0037763,Non-essential,NA
FBgn0000606,Non-essential,NA
FBgn0038140,Non-essential,NA
FBgn0259111,NA,NA
FBgn0036235,Non-essential,NA
FBgn0050373,Non-essential,NA
FBgn0025391,Non-essential,NA
FBgn0030675,Non-essential,NA
FBgn0032322,Essential,NA
FBgn0005391,Non-essential,NA
FBgn0259735,Essential,NA
FBgn0036290,Non-essential,NA
FBgn0039804,Non-essential,NA
FBgn0008646,Essential,NA
FBgn0038612,Non-essential,Non-essential
FBgn0036781,Non-essential,NA
FBgn0001285,Non-essential,NA
FBgn0259968,Non-essential,NA
FBgn0038054,Non-essential,Non-essential
FBgn0032167,Non-essential,NA
FBgn0053099,Non-essential,NA
FBgn0053465,Non-essential,NA
FBgn0022770,Non-essential,NA
FBgn0034990,Non-essential,NA
FBgn0034804,Non-essential,NA
FBgn0034539,Non-essential,NA
FBgn0033497,Essential,NA
FBgn0050424,Non-essential,NA
FBgn0044011,Non-essential,NA
FBgn0015584,Non-essential,NA
FBgn0035735,Non-essential,NA
FBgn0040362,Non-essential,NA
FBgn0051128,Non-essential,NA
FBgn0038006,Non-essential,NA
FBgn0053470,Non-essential,NA
FBgn0001256,Non-essential,NA
FBgn0000228,Non-essential,NA
FBgn0028539,Non-essential,NA
FBgn0034301,Non-essential,NA
FBgn0260226,Non-essential,NA
FBgn0039084,Non-essential,NA
FBgn0037762,Non-essential,NA
FBgn0259916,Non-essential,NA
FBgn0035546,Non-essential,NA
FBgn0066365,Non-essential,NA
FBgn0052196,Non-essential,NA
FBgn0051098,Non-essential,NA
FBgn0051547,Non-essential,NA
FBgn0063667,NA,NA
FBgn0039298,Non-essential,NA
FBgn0039439,Non-essential,NA
FBgn0030936,Non-essential,NA
FBgn0031275,Non-essential,NA
FBgn0035839,NA,NA
FBgn0036323,Non-essential,NA
FBgn0039787,Non-essential,NA
FBgn0032625,Non-essential,NA
FBgn0027611,Non-essential,NA
FBgn0052816,Non-essential,NA
FBgn0032530,Non-essential,NA
FBgn0033464,NA,NA
FBgn0037071,Non-essential,NA
FBgn0031251,Non-essential,NA
FBgn0000414,Non-essential,NA
FBgn0035405,NA,Essential
FBgn0030704,Non-essential,NA
FBgn0260430,Non-essential,NA
FBgn0015801,Non-essential,NA
FBgn0259231,Non-essential,NA
FBgn0030510,Non-essential,NA
FBgn0038087,Non-essential,NA
FBgn0021742,Non-essential,NA
FBgn0052537,Non-essential,NA
FBgn0036742,Non-essential,NA
FBgn0053223,Non-essential,Non-essential
FBgn0022800,Non-essential,NA
FBgn0038646,Non-essential,NA
FBgn0027552,Non-essential,NA
FBgn0038243,NA,NA
FBgn0022740,Non-essential,NA
FBgn0038506,Non-essential,NA
FBgn0039424,Non-essential,NA
FBgn0051876,NA,NA
FBgn0029750,Non-essential,NA
FBgn0040996,Non-essential,NA
FBgn0026315,Non-essential,NA
FBgn0046253,Non-essential,NA
FBgn0000037,Non-essential,NA
FBgn0037992,Non-essential,NA
FBgn0033448,Non-essential,NA
FBgn0085260,Non-essential,NA
FBgn0050161,Non-essential,NA
FBgn0035844,Non-essential,NA
FBgn0033458,Non-essential,NA
FBgn0033591,Non-essential,NA
FBgn0004173,Non-essential,NA
FBgn0038466,Non-essential,NA
FBgn0000251,Non-essential,NA
FBgn0028412,Non-essential,NA
FBgn0053689,Non-essential,NA
FBgn0054054,Non-essential,NA
FBgn0033542,Non-essential,NA
FBgn0039291,Non-essential,NA
FBgn0039008,Non-essential,NA
FBgn0243586,Non-essential,NA
FBgn0045474,Non-essential,NA
FBgn0052750,NA,NA
FBgn0030596,Non-essential,NA
FBgn0036009,Non-essential,NA
FBgn0040993,Non-essential,NA
FBgn0034275,Non-essential,NA
FBgn0085325,Non-essential,NA
FBgn0037678,Non-essential,NA
FBgn0039481,Non-essential,NA
FBgn0053234,Non-essential,NA
FBgn0051807,Non-essential,NA
FBgn0051921,NA,NA
FBgn0031861,Non-essential,NA
FBgn0087041,Non-essential,NA
FBgn0050101,Non-essential,NA
FBgn0024232,Non-essential,NA
FBgn0032590,Non-essential,NA
FBgn0027660,Non-essential,NA
FBgn0029860,Non-essential,NA
FBgn0031127,Non-essential,NA
